,show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,release_year_outlier
223,80136786,2,Footprints in the Sand,,2,"October 16, 2017",2011,3,1 Season,"International TV Shows, TV Dramas",False
224,80043049,1,Anthony Jeselnik: Thoughts and Prayers,Adam Dubin,2,"October 16, 2015",2015,4,59 min,Stand-Up Comedy,False
225,80183199,2,Seven and Me,,1,"October 15, 2017",2017,1,1 Season,Kids' TV,False
226,80123743,1,A Mighty Team,Thomas Sorriaux,1,"October 15, 2016",2016,3,97 min,"Comedies, International Movies, Sports Movies",False
227,80123744,1,Blind Date,Clovis Cornillac,1,"October 15, 2016",2015,3,91 min,"Comedies, International Movies, Romantic Movies",False
228,80990869,1,"Martin Matte: La vie, la mort...eh la la..!",Jean-François Blais,0,"October 14, 2019",2019,3,62 min,Stand-Up Comedy,False
229,80097472,1,Sky Ladder: The Art of Cai Guo-Qiang,Kevin MacDonald,2,"October 14, 2016",2016,4,80 min,Documentaries,False
230,81034012,1,Street Flow,"Leïla Sy, Kery James",1,"October 13, 2019",2019,4,96 min,"Dramas, International Movies",False
231,80164456,1,The Babysitter,McG,2,"October 13, 2017",2017,4,85 min,"Comedies, Horror Movies",False
232,80174434,1,The Meyerowitz Stories (New and Selected),Noah Baumbach,2,"October 13, 2017",2017,4,113 min,"Comedies, Dramas, Independent Movies",False
233,80075476,1,Mascots,Christopher Guest,2,"October 13, 2016",2016,4,95 min,Comedies,False
234,80216844,1,Feminists: What Were They Thinking?,Johanna Demetrakas,2,"October 12, 2018",2018,4,86 min,"Documentaries, LGBTQ Movies",False
235,80191047,1,ReMastered: Who Shot the Sheriff,Kief Davidson,2,"October 12, 2018",2018,3,57 min,"Documentaries, Music & Musicals",False
236,80189221,2,The Haunting of Hill House,,2,"October 12, 2018",2018,4,1 Season,"TV Dramas, TV Horror, TV Mysteries",False
237,80127559,1,Justin Timberlake + the Tennessee Kids,Jonathan Demme,2,"October 12, 2016",2016,2,90 min,Music & Musicals,False
238,80005501,1,Iron Man & Captain America: Heroes United,Leo Riley,2,"October 12, 2014",2014,2,71 min,"Children & Family Movies, Sci-Fi & Fantasy",False
239,81078819,1,El Camino: A Breaking Bad Movie,Vince Gilligan,2,"October 11, 2019",2019,4,123 min,"Dramas, Thrillers",False
240,80223997,1,Fractured,Brad Anderson,2,"October 11, 2019",2019,4,100 min,Thrillers,False
241,81015317,1,Tales From the Hood 2,"Rusty Cundieff, Darin Scott",2,"October 10, 2018",2018,4,110 min,"Cult Movies, Horror Movies, Independent Movies",False
242,80205204,1,Christina P: Mother Inferior,Jay Karas,2,"October 10, 2017",2017,4,59 min,Stand-Up Comedy,False
243,80003481,1,Chelsea Handler: Uganda Be Kidding Me Live,James Yukich,2,"October 10, 2014",2014,4,71 min,Stand-Up Comedy,False
244,81103033,1,A.M.I.,Rusty Nixon,0,"October 1, 2019",2019,4,77 min,Horror Movies,False
245,70297962,1,Alpha and Omega 2: A Howl-iday Adventure,Richard Rich,2,"October 1, 2019",2013,1,45 min,Children & Family Movies,False
246,269880,1,Bad Boys,Michael Bay,2,"October 1, 2019",2012,4,119 min,"Action & Adventure, Comedies",True
247,60029167,1,Bad Boys II,Michael Bay,2,"October 1, 2019",2012,4,147 min,"Action & Adventure, Comedies",True
248,60020891,1,Blow,Ted Demme,2,"October 1, 2019",2012,4,123 min,Dramas,True
249,60027726,1,Charlie's Angels: Full Throttle,McG,2,"October 1, 2019",2012,3,106 min,"Action & Adventure, Comedies",True
250,60027716,1,Dumb and Dumberer: When Harry Met Lloyd,Troy Miller,2,"October 1, 2019",2012,3,85 min,Comedies,True
251,70287957,1,Earth to Echo,Dave Green,2,"October 1, 2019",2014,2,91 min,"Children & Family Movies, Sci-Fi & Fantasy",False
252,60020892,1,Exit Wounds,Andrzej Bartkowiak,2,"October 1, 2019",2012,4,101 min,Action & Adventure,True
253,60028097,1,Good Burger,Brian Robbins,2,"October 1, 2019",2012,2,96 min,"Children & Family Movies, Comedies",True
254,70083108,1,Harold & Kumar Escape from Guantanamo Bay,"Jon Hurwitz, Hayden Schlossberg",2,"October 1, 2019",2008,4,101 min,"Comedies, Cult Movies",False
255,70184050,1,Honey 2,Bille Woodruff,2,"October 1, 2019",2011,3,111 min,"Dramas, Romantic Movies",False
256,81003460,1,House of the Witch,Alex Merkin,2,"October 1, 2019",2017,3,86 min,Horror Movies,False
257,60023597,1,Men in Black II,Barry Sonnenfeld,2,"October 1, 2019",2012,3,88 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy",True
258,81002876,1,Nikki Glaser: Bangin’,Nicholaus Goossen,2,"October 1, 2019",2019,4,64 min,Stand-Up Comedy,False
259,70058017,1,No Reservations,Scott Hicks,2,"October 1, 2019",2007,2,104 min,"Comedies, Romantic Movies",False
260,70058024,1,Ocean's Thirteen,Steven Soderbergh,2,"October 1, 2019",2007,3,122 min,"Action & Adventure, Comedies",False
261,70011211,1,Ocean's Twelve,Steven Soderbergh,2,"October 1, 2019",2012,3,125 min,"Action & Adventure, Comedies",True
262,70271599,1,One Direction: This Is Us,Morgan Spurlock,2,"October 1, 2019",2013,2,92 min,"Documentaries, Music & Musicals",False
263,70020699,1,Raging Bull,Martin Scorsese,2,"October 1, 2019",2012,4,129 min,"Classic Movies, Dramas, Sports Movies",True
264,1181550,1,Scream 2,Wes Craven,2,"October 1, 2019",2012,4,121 min,Horror Movies,True
265,70021630,1,Sin City,"Robert Rodriguez, Frank Miller",2,"October 1, 2019",2012,4,124 min,Action & Adventure,True
266,70041963,1,Superman Returns,Bryan Singer,2,"October 1, 2019",2006,3,154 min,"Action & Adventure, Sci-Fi & Fantasy",False
267,70058025,1,Surf's Up,"Ash Brannon, Chris Buck",2,"October 1, 2019",2007,2,86 min,"Children & Family Movies, Comedies, Sports Movies",False
268,70128696,1,The Bounty Hunter,Andy Tennant,2,"October 1, 2019",2010,3,111 min,"Action & Adventure, Comedies, Romantic Movies",False
269,70077542,1,The Bucket List,Rob Reiner,2,"October 1, 2019",2007,3,97 min,"Comedies, Dramas",False
270,510854,1,The Flintstones,Brian Levant,2,"October 1, 2019",2012,2,91 min,"Children & Family Movies, Comedies",True
271,60000921,1,The Flintstones in Viva Rock Vegas,Brian Levant,2,"October 1, 2019",2012,2,91 min,"Children & Family Movies, Comedies, Romantic Movies",True
272,70044605,1,The Pursuit of Happyness,Gabriele Muccino,2,"October 1, 2019",2006,3,117 min,Dramas,False
273,18021979,1,The Rugrats Movie,"Igor Kovalyov, Norton Virgien",2,"October 1, 2019",2012,1,81 min,"Children & Family Movies, Comedies",True
274,70020750,1,The Squid and the Whale,Noah Baumbach,2,"October 1, 2019",2012,4,81 min,"Comedies, Dramas, Independent Movies",True
275,70105596,1,The Time Traveler's Wife,Robert Schwentke,2,"October 1, 2019",2009,3,107 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy",False
276,70053456,1,Unaccompanied Minors,Paul Feig,2,"October 1, 2019",2006,2,90 min,"Children & Family Movies, Comedies",False
277,80173150,1,Walking Out,"Alex Smith, Andrew J. Smith",2,"October 1, 2019",2017,3,96 min,"Dramas, Independent Movies, Thrillers",False
278,81012857,1,A Witches' Ball,Justin G. Dyck,0,"October 1, 2018",2017,2,91 min,Children & Family Movies,False
279,70112494,1,Brooklyn's Finest,Antoine Fuqua,2,"October 1, 2018",2009,4,133 min,"Dramas, Thrillers",False
280,80225696,2,Hot Date,,2,"October 1, 2018",2018,4,1 Season,"Romantic TV Shows, TV Comedies",False
281,70211216,1,Kevin Hart: Laugh at My Pain,"Leslie Small, Tim Story",2,"October 1, 2018",2011,4,89 min,Stand-Up Comedy,False
282,70140322,1,Kevin Hart: Seriously Funny,Shannon Hartman,2,"October 1, 2018",2010,4,67 min,Stand-Up Comedy,False
283,81031355,2,Strong,,2,"October 1, 2018",2016,2,1 Season,Reality TV,False
284,70099118,1,Zack and Miri Make a Porno,Kevin Smith,2,"October 1, 2018",2008,4,101 min,"Comedies, Independent Movies, Romantic Movies",False
285,80172937,1,Generation Iron 2,Vlad Yudin,2,"October 1, 2017",2017,3,107 min,"Documentaries, Sports Movies",False
286,70286355,1,I'm in Love with a Church Girl,Steve Race,2,"October 1, 2017",2013,2,119 min,"Dramas, Faith & Spirituality, Romantic Movies",False
287,80138584,2,Old Money,David Schalko,2,"October 1, 2016",2015,3,1 Season,"International TV Shows, TV Comedies, TV Dramas",False
288,70206819,1,Quiet Victory: The Charlie Wedemeyer Story,Roy Campanella II,2,"October 1, 2011",2012,2,93 min,"Dramas, Sports Movies",True
289,70206820,1,The Ryan White Story,John Herzfeld,2,"October 1, 2011",2012,2,94 min,Dramas,True
290,70206824,1,Triumph of the Heart,Richard Michaels,2,"October 1, 2011",2012,2,93 min,"Dramas, Sports Movies",True
291,80169786,2,Medal of Honor,,2,"November 9, 2018",2018,4,1 Season,"Docuseries, TV Dramas",False
292,80201862,2,Westside,,2,"November 9, 2018",2018,4,1 Season,Reality TV,False
293,70243445,1,Hit & Run,"David Palmer, Dax Shepard",2,"November 8, 2019",2012,4,100 min,"Action & Adventure, Comedies, Romantic Movies",False
294,80201542,1,Let It Snow,Luke Snellin,2,"November 8, 2019",2019,3,93 min,"Comedies, Dramas, LGBTQ Movies",False
295,81079723,1,Paradise Beach,Xavier Durringer,1,"November 8, 2019",2019,4,94 min,"Action & Adventure, Dramas, International Movies",False
296,81003058,1,Hope Springs Eternal,Jack C. Newell,2,"November 8, 2018",2018,2,79 min,Dramas,False
297,80057565,1,The Sea of Trees,Gus Van Sant,2,"November 8, 2018",2015,3,111 min,Dramas,False
298,80176771,2,Damnation,,2,"November 7, 2018",2017,3,1 Season,"Crime TV Shows, TV Dramas",False
299,80080491,1,Into the Forest,Patricia Rozema,0,"November 7, 2018",2015,4,102 min,"Dramas, International Movies, Sci-Fi & Fantasy",False
300,80046777,1,Krisha,Trey Edward Shults,2,"November 7, 2018",2015,4,81 min,"Dramas, Independent Movies",False
301,60024976,1,Jerry Seinfeld: Comedian,Christian Charles,2,"November 7, 2017",2012,4,81 min,Documentaries,True
302,80173002,1,The Journey Is the Destination,Bronwen Hughes,2,"November 7, 2017",2016,4,123 min,Dramas,False
303,81092045,1,Burning Cane,Phillip Youmans,2,"November 6, 2019",2019,4,78 min,Dramas,False
304,80183783,1,Let It Fall: Los Angeles 1982-1992,John Ridley,2,"November 6, 2017",2017,4,144 min,Documentaries,False
305,81058497,1,Seth Meyers: Lobby Baby,Neal Brennan,2,"November 5, 2019",2019,4,61 min,Stand-Up Comedy,False
306,80167628,1,The Lovers,Azazel Jacobs,2,"November 5, 2019",2017,4,98 min,"Comedies, Dramas, Independent Movies",False
307,81053961,1,Undercover Brother 2,Leslie Small,2,"November 5, 2019",2019,4,85 min,Comedies,False
308,80225421,1,John Leguizamo's Latin History for Morons,,2,"November 5, 2018",2018,4,90 min,Stand-Up Comedy,False
309,70209267,1,A Holiday Engagement,Jim Fall,2,"November 4, 2019",2011,1,92 min,"Children & Family Movies, Comedies, Romantic Movies",False
310,70262831,1,Dear Santa,Jason Priestley,0,"November 4, 2019",2011,2,92 min,"Comedies, Romantic Movies",False
311,70052286,1,Kicking and Screaming,Noah Baumbach,2,"November 4, 2019",2012,4,97 min,"Comedies, Independent Movies, Romantic Movies",True
312,80114460,1,Minimalism: A Documentary About the Important Things,Matt D'Avella,2,"November 4, 2019",2016,3,78 min,Documentaries,False
313,80201488,2,The Devil Next Door,,2,"November 4, 2019",2019,4,1 Season,"Crime TV Shows, Docuseries",False
314,80117461,1,"Dana Carvey: Straight White Male, 60",Marcus Raboy,2,"November 4, 2016",2016,4,64 min,Stand-Up Comedy,False
315,80127600,2,Qué pena tu serie,,2,"November 4, 2016",2015,4,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",False
316,80238204,1,A Christmas Prince: The Royal Wedding,John Schultz,2,"November 30, 2018",2018,2,93 min,"Children & Family Movies, Dramas, Romantic Movies",False
317,80191074,2,Death by Magic,,2,"November 30, 2018",2018,3,1 Season,Reality TV,False
318,81021528,1,The World Is Yours,Romain Gavras,1,"November 30, 2018",2018,4,101 min,"Action & Adventure, Comedies, International Movies",False
319,70117294,1,Takers,John Luessenhop,2,"November 3, 2019",2010,3,107 min,Action & Adventure,False
320,70117582,1,Hoodwinked Too! Hood vs. Evil,Mike Disa,2,"November 3, 2018",2011,2,86 min,"Children & Family Movies, Comedies",False
321,80119411,2,Alias Grace,,0,"November 3, 2017",2017,4,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",False
322,81120982,1,I Lost My Body,Jérémy Clapin,1,"November 29, 2019",2019,4,81 min,"Dramas, Independent Movies, International Movies",False
323,81094391,2,Sugar Rush Christmas,,2,"November 29, 2019",2019,2,1 Season,Reality TV,False
324,80990849,2,The Movies That Made Us,,2,"November 29, 2019",2019,4,1 Season,Docuseries,False
325,81033086,1,Holiday Rush,Leslie Small,2,"November 28, 2019",2019,2,94 min,"Children & Family Movies, Dramas",False
326,80997965,2,Merry Happy Whatever,,2,"November 28, 2019",2019,2,1 Season,TV Comedies,False
327,81018979,2,Mythomaniac,,1,"November 28, 2019",2019,4,1 Season,"International TV Shows, TV Comedies, TV Dramas",False
328,81002391,2,Broken,,2,"November 27, 2019",2019,3,1 Season,Docuseries,False
329,70101696,1,Defiance,Edward Zwick,2,"November 27, 2019",2008,4,137 min,"Action & Adventure, Dramas",False
330,80175798,1,The Irishman,Martin Scorsese,2,"November 27, 2019",2019,4,209 min,Dramas,False
331,80216094,2,Bumping Mics with Jeff Ross & Dave Attell,,2,"November 27, 2018",2018,4,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",False
332,81062293,1,Mike Birbiglia: The New One,Seth Barrish,2,"November 26, 2019",2019,4,86 min,Stand-Up Comedy,False
333,80241855,2,Dirty John,,2,"November 25, 2019",2018,3,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",False
334,80147529,1,Harold and Lillian: A Hollywood Love Story,Daniel Raim,2,"November 25, 2018",2015,3,95 min,Documentaries,False
335,80109415,2,Gilmore Girls: A Year in the Life,,2,"November 25, 2016",2016,3,1 Season,"TV Comedies, TV Dramas, Teen TV Shows",False
336,80049871,1,Michael Che Matters,Oz Rodriguez,2,"November 25, 2016",2016,4,61 min,Stand-Up Comedy,False
337,81218079,1,Awake,"Aleksandr Chernyaev, Fedor Lyass",2,"November 24, 2019",2019,4,92 min,Thrillers,False
338,60028294,1,Popeye,Robert Altman,2,"November 24, 2019",2012,2,114 min,"Action & Adventure, Children & Family Movies, Comedies",True
339,80125671,1,Shot Caller,Ric Roman Waugh,2,"November 24, 2019",2017,4,121 min,"Dramas, Thrillers",False
340,80174220,1,Bushwick,"Cary Murnion, Jonathan Milott",2,"November 24, 2017",2017,4,94 min,"Action & Adventure, Independent Movies",False
341,80126449,1,Cuba and the Cameraman,Jon Alpert,2,"November 24, 2017",2017,3,114 min,Documentaries,False
342,80198545,2,Trailer Park Boys: Out of the Park: USA,,0,"November 24, 2017",2017,4,1 Season,"International TV Shows, TV Comedies",False
343,60020948,1,Charlotte's Web,"Charles A. Nichols, Iwao Takamoto",2,"November 23, 2019",2012,1,94 min,"Children & Family Movies, Classic Movies",True
344,70235384,1,End of Watch,David Ayer,2,"November 23, 2019",2012,4,109 min,Action & Adventure,False
345,569355,1,Hamburger Hill,John Irvin,2,"November 23, 2019",2012,4,110 min,"Action & Adventure, Dramas",True
346,80198859,1,Brother,Julien Abraham,1,"November 22, 2019",2019,4,97 min,"Dramas, Independent Movies, International Movies",False
347,80244846,2,Dolly Parton's Heartstrings,,2,"November 22, 2019",2019,3,1 Season,TV Dramas,False
348,70091304,1,Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,,2,"November 22, 2019",2008,3,56 min,Stand-Up Comedy,False
349,81169145,2,Narcoworld: Dope Stories,,2,"November 22, 2019",2019,4,1 Season,"Crime TV Shows, Docuseries",False
350,81218074,1,Shelby American,"Nate Adams, Adam Carolla",2,"November 22, 2019",2019,3,119 min,"Documentaries, Sports Movies",False
351,80199682,1,The Christmas Chronicles,Clay Kaytis,2,"November 22, 2018",2018,2,104 min,"Children & Family Movies, Comedies",False
352,80203522,1,Barbra: The Music ... The Mem'ries ... The Magic!,"Barbra Streisand, Jim Gable",2,"November 22, 2017",2017,3,109 min,Music & Musicals,False
353,80097141,2,Godless,,2,"November 22, 2017",2017,4,1 Season,TV Dramas,False
354,80077402,1,Mercy,Chris Sparling,2,"November 22, 2016",2016,4,88 min,"Dramas, Thrillers",False
355,80241539,2,Mortel,,1,"November 21, 2019",2019,4,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",False
356,81026188,1,The Knight Before Christmas,Monika Mitchell,2,"November 21, 2019",2019,3,93 min,"Children & Family Movies, Comedies, Romantic Movies",False
357,80080109,1,De Palma,"Noah Baumbach, Jake Paltrow",2,"November 21, 2018",2015,4,110 min,Documentaries,False
358,80134827,1,Brian Regan: Nunchucks and Flamethrowers,Troy Miller,2,"November 21, 2017",2017,2,61 min,Stand-Up Comedy,False
359,80127558,1,Saving Capitalism,Jacob Kornbluth,2,"November 21, 2017",2017,2,73 min,Documentaries,False
360,80158084,1,The Case for Christ,Jon Gunn,2,"November 21, 2017",2017,2,113 min,"Dramas, Faith & Spirituality",False
361,80108983,1,Be Somebody,Joshua Caldwell,2,"November 20, 2019",2016,2,88 min,"Comedies, Dramas, Romantic Movies",False
362,292118,1,Beavis and Butt-head Do America,Mike Judge,2,"November 20, 2019",2012,3,81 min,"Comedies, Cult Movies",True
363,70003046,1,Bebe's Kids,Bruce W. Smith,2,"November 20, 2019",2012,3,73 min,Comedies,True
364,80221584,1,"Bikram: Yogi, Guru, Predator",Eva Orner,2,"November 20, 2019",2019,4,86 min,Documentaries,False
365,70053833,1,Black Snake Moan,Craig Brewer,2,"November 20, 2019",2007,4,116 min,"Dramas, Independent Movies",False
366,70122722,1,Carriers,"Àlex Pastor, David Pastor",2,"November 20, 2019",2009,3,85 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",False
367,80081990,1,Dream/Killer,Andrew Jenks,2,"November 20, 2019",2015,4,109 min,Documentaries,False
368,60004471,1,Evolution,Ivan Reitman,2,"November 20, 2019",2012,3,102 min,"Comedies, Sci-Fi & Fantasy",True
369,60022413,1,Eye for an Eye,John Schlesinger,2,"November 20, 2019",2012,4,101 min,"Dramas, Thrillers",True
370,70058022,1,Hot Rod,Akiva Schaffer,2,"November 20, 2019",2007,3,88 min,"Comedies, Sports Movies",False
371,60022502,1,It Takes Two,Andy Tennant,2,"November 20, 2019",2012,2,101 min,"Children & Family Movies, Comedies",True
372,70117289,1,She's Out of My League,Jim Field Smith,2,"November 20, 2019",2010,4,105 min,"Comedies, Romantic Movies",False
373,28631236,1,Superstar,Bruce McCulloch,2,"November 20, 2019",2012,3,82 min,Comedies,True
374,70215455,1,The Devil Inside,William Brent Bell,2,"November 20, 2019",2012,4,84 min,"Horror Movies, Thrillers",False
375,506464,1,The First Wives Club,Hugh WIlson,2,"November 20, 2019",2012,2,103 min,Comedies,True
376,60003508,1,The Gift,Sam Raimi,2,"November 20, 2019",2012,4,112 min,"Dramas, Thrillers",True
377,70105132,1,"The Goods: Live Hard, Sell Hard",Neal Brennan,2,"November 20, 2019",2009,4,89 min,Comedies,False
378,60004083,1,The Longest Yard,Robert Aldrich,2,"November 20, 2019",2012,4,121 min,"Classic Movies, Comedies, Sports Movies",True
379,60011552,1,What's Eating Gilbert Grape,Lasse Hallström,2,"November 20, 2019",2012,3,118 min,"Classic Movies, Dramas, Independent Movies",True
